inn,short_name,region,address,net_profit_2021,2022,2023,2024,net_profit_2025,growth_pct
7814158141,"ООО ""ССП""",САНКТ-ПЕТЕРБУРГ,"197342, САНКТ-ПЕТЕРБУРГ, БЕЛООСТРОВСКАЯ, 20, Б",12999.0,22453.0,30684.0,2452.0,12692.0,-2.3617201323178705
7814203997,"ООО ""ПСК ВИД""",САНКТ-ПЕТЕРБУРГ,"197342, САНКТ-ПЕТЕРБУРГ, КАНТЕМИРОВСКАЯ, 4, А, 217",3557.0,2235.0,2130.0,3927.0,3526.0,-0.8715209446162495
7814231666,"ООО ""САНЛАЙН-СТРОЙ""",САНКТ-ПЕТЕРБУРГ,"199106, САНКТ-ПЕТЕРБУРГ, БОЛЬШОЙ В.О., 87, А, 5-Н ОФ. 1",80136.0,118083.0,23433.0,32050.0,4505.0,-94.37830687830689
7814236640,"ООО ""ЛТК""",САНКТ-ПЕТЕРБУРГ,"197348, САНКТ-ПЕТЕРБУРГ, АЭРОДРОМНАЯ, 6, 1.4",-9925.0,-12559.0,-15602.0,-3605.0,-8528.0,14.075566750629722
7814244129,"ООО ""СМУ-73""",САНКТ-ПЕТЕРБУРГ,"197375, САНКТ-ПЕТЕРБУРГ, 2-Я АЛЕКСЕЕВСКАЯ, 7, А, 27Н",2248.0,-209.0,107.0,-2.0,,
7814277519,"ООО ""ВЕСТРЕГИОНСТРОЙ""",САНКТ-ПЕТЕРБУРГ,"197348, САНКТ-ПЕТЕРБУРГ, БОГАТЫРСКИЙ, 18, 1 ЛИТЕР А, 701",3943.0,3695.0,40092.0,57340.0,79.0,-97.99644940400711
7814292605,"ООО ""МОСТКОМ""",САНКТ-ПЕТЕРБУРГ,"192212, САНКТ-ПЕТЕРБУРГ, БЕЛГРАДСКАЯ, 30, А, 16 Н",-859.0,,,,,
7814293430,"ООО ""СТК""",САНКТ-ПЕТЕРБУРГ,"197198, САНКТ-ПЕТЕРБУРГ, КРОНВЕРКСКАЯ, 21, А, 226,227",3778.0,185.0,144.0,18.0,-308753.0,-8272.392800423504
7814296705,"ООО ""ПЕРСПЕКТИВА""",САНКТ-ПЕТЕРБУРГ,"192148, САНКТ-ПЕТЕРБУРГ, АВТОГЕННАЯ, 6, А, 231",2285.0,904.0,,,,
7814299167,"ООО ""СК-СТРОЙ""",САНКТ-ПЕТЕРБУРГ,"195196, САНКТ-ПЕТЕРБУРГ, ТАЛЛИНСКАЯ, 7, О, 4-Н",1248.0,1570.0,1033.0,,,
7814341891,"ООО ""СИН-СТРОЙ""",САНКТ-ПЕТЕРБУРГ,"196191, САНКТ-ПЕТЕРБУРГ, КОНСТИТУЦИИ, 7, А, 18Н",139.0,-914.0,120.0,-20991.0,-4665.0,-3456.1151079136694
7814351579,"ООО ""СПЕЦМОНТАЖСТРОЙ""",САНКТ-ПЕТЕРБУРГ,"197375, САНКТ-ПЕТЕРБУРГ, АВТОБУСНАЯ, 5, А, 220",146.0,2437.0,1486.0,18446.0,12753.0,8634.931506849316
7814371448,"ООО  СУ ""СТИЛЬ-М""",САНКТ-ПЕТЕРБУРГ,"197341, САНКТ-ПЕТЕРБУРГ, КОЛОМЯЖСКИЙ, 27, А, 13-Н КАБ. №22",-1640.0,-66274.0,-88056.0,-5945.0,-208709.0,-12626.158536585366
7814378429,"ООО ""ЗЭТО СМП СЕВЕРО-ЗАПАД""",САНКТ-ПЕТЕРБУРГ,"197373, САНКТ-ПЕТЕРБУРГ, ШАВРОВА, 13, 1 ЛИТ А, 1Н",5681.0,2177.0,915.0,963.0,2338.0,-58.845273719415594
7814398182,"ООО  ""ИНВЕСТИЦИОННАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""НКС""",САНКТ-ПЕТЕРБУРГ,"197198, САНКТ-ПЕТЕРБУРГ, БОЛЬШОЙ П.С., 14, А, 5Н",19415.0,19196.0,2130.0,6254.0,,
7814400650,"ООО ""ЦФК ""ОКОННЫЙ ПЕТЕРБУРГ""",САНКТ-ПЕТЕРБУРГ,"197342, САНКТ-ПЕТЕРБУРГ, ВЫБОРГСКАЯ, 61, А, 9Н",389.0,26104.0,-255372.0,-187711.0,-21060.0,-5513.881748071979
7814401325,"ООО ""НОВОИНДЕКС""",САНКТ-ПЕТЕРБУРГ,"195220, САНКТ-ПЕТЕРБУРГ, ГРАЖДАНСКИЙ, 26, А, 15-Н",3876.0,4447.0,6559.0,1360.0,-535478.0,-13915.221878224975
7814417685,"ООО ""МЕТИЗСТРОЙ""",САНКТ-ПЕТЕРБУРГ,"191124, САНКТ-ПЕТЕРБУРГ, КРАСНОГО ТЕКСТИЛЬЩИКА, 17, А, 1-Н, Ч.П.176, Р.М.2",-79488.0,21048.0,-18798.0,-45500.0,-26489.0,66.6754730273752
7814428990,"ООО ""АЛЬЯНС""",САНКТ-ПЕТЕРБУРГ,"198188, САНКТ-ПЕТЕРБУРГ, ВАСИ АЛЕКСЕЕВА, 6, А, 4-Н, В СОСТАВЕ ЧАСТИ №132",11376.0,12040.0,34.0,10656.0,19612.0,72.39803094233473
7814441790,"ООО ""ГЛАССТРОЙ""",САНКТ-ПЕТЕРБУРГ,"194214, САНКТ-ПЕТЕРБУРГ, ЕСЕНИНА, 1, 1, 102-Н",-67031.0,1710.0,15386.0,-23137.0,-26168.0,60.961346242783186
7814445675,"ООО ""КМ РЕКОНСТРУКЦИЯ""",САНКТ-ПЕТЕРБУРГ,"197342, САНКТ-ПЕТЕРБУРГ, БЕЛООСТРОВСКАЯ, 15, А",1073.0,2772.0,691.0,,,
7814454503,"ООО ""ЭЛЬБРУС""",САНКТ-ПЕТЕРБУРГ,"197343, САНКТ-ПЕТЕРБУРГ, МАТРОСА ЖЕЛЕЗНЯКА, 57, ЛИТ. А, ПОМ. 142Н",4247.0,1471.0,12866.0,17007.0,49.0,-98.84624440781728
7814462092,"ООО ""СК НЕВА-СТРОЙ""",МОСКВА,"117630, МОСКВА, СТАРОКАЛУЖСКОЕ, 62, 1/1",3396.0,1775.0,371.0,332.0,2019.0,-40.54770318021201
7814462670,"ООО ""ЕВРОПЕЙСКИЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""",САНКТ-ПЕТЕРБУРГ,"197022, САНКТ-ПЕТЕРБУРГ, ПРОФЕССОРА ПОПОВА, 23, А, 17-Н",3761.0,19631.0,139151.0,492788.0,45835.0,1118.69183727732
7814485325,"ООО ""А - ДЕВЕЛОПМЕНТ""",САНКТ-ПЕТЕРБУРГ,"197341, САНКТ-ПЕТЕРБУРГ, КОЛОМЯЖСКИЙ, 33, 2, 55-Н",23735.0,11814.0,3078.0,88.0,982.0,-95.8626500947967
7814487033,"ООО ""СТРОЙАКТИВ""",ЛЕНИНГРАДСКАЯ,"188640, ЛЕНИНГРАДСКАЯ, ВСЕВОЛОЖСКИЙ, ВСЕВОЛОЖСК, ВСЕВОЛОЖСКИЙ, 49, 10",199.0,,,0.0,0.0,-100.0
7814487724,"ООО ""ДОМИНАНТ""",САНКТ-ПЕТЕРБУРГ,"197183, САНКТ-ПЕТЕРБУРГ, ДИБУНОВСКАЯ, 50, А, 350",1778.0,2147.0,2047.0,-30604.0,,
7814488767,"ООО""ТЕСТСПБ""",САНКТ-ПЕТЕРБУРГ,"197342, САНКТ-ПЕТЕРБУРГ, ВЫБОРГСКАЯ, 61, А, 501",4068.0,11076.0,,,,
7814494383,"ООО ""ИК ""САНЛАЙН""",САНКТ-ПЕТЕРБУРГ,"192012, САНКТ-ПЕТЕРБУРГ, ОБУХОВСКОЙ ОБОРОНЫ, 112, 2 ЛИТЕР И",31938.0,18547.0,59777.0,208854.0,1929.0,-93.96017283486756
7814522697,"ООО ""АСГК""",САНКТ-ПЕТЕРБУРГ,"198516, САНКТ-ПЕТЕРБУРГ, ПЕТЕРГОФ, САНКТ-ПЕТЕРБУРГСКИЙ, 60, Ю, 303",4078.0,5602.0,7405.0,8533.0,11272.0,176.41000490436488
7814522739,"ООО ""НОРДСТРОЙ""",САНКТ-ПЕТЕРБУРГ,"192007, САНКТ-ПЕТЕРБУРГ, БОРОВАЯ, 47, 2 ЛИТЕР А, 300",387.0,1389.0,3433.0,2740.0,1556.0,302.06718346253234
7814541033,"ООО ""ВИСТАСТРОЙ""",САНКТ-ПЕТЕРБУРГ,"197374, САНКТ-ПЕТЕРБУРГ, СТАРОДЕРЕВЕНСКАЯ, 11, 2 ЛИТЕР А, 427",1679.0,845.0,0.0,-18571.0,0.0,-100.0
7814541918,"ООО ""СМУ-9""",САНКТ-ПЕТЕРБУРГ,"197345, САНКТ-ПЕТЕРБУРГ, МЕБЕЛЬНАЯ, 11, А",83224.0,-2920.0,-13765.0,-17557.0,-34268.0,-141.1756224166106
7814544002,"ООО ""РЕМАРК""",САНКТ-ПЕТЕРБУРГ,"199155, САНКТ-ПЕТЕРБУРГ, УРАЛЬСКАЯ, 19, 10, 1-Н, КОМ. 43",8315.0,40276.0,35419.0,149718.0,75756.0,811.0763680096211
7814547170,"ООО ""ВСК БИЛДИНГ""",САНКТ-ПЕТЕРБУРГ,"197374, САНКТ-ПЕТЕРБУРГ, САВУШКИНА, 126, А, 162-Н",11800.0,14070.0,1709.0,3668.0,4288.0,-63.66101694915254
7814551553,"ООО ""СТРОИТЕЛЬНЫЕ ИННОВАЦИИ""",САНКТ-ПЕТЕРБУРГ,"197341, САНКТ-ПЕТЕРБУРГ, КОЛОМЯЖСКИЙ, 27, А, 27Н, КАБИНЕТ №15",101.0,56.0,0.0,0.0,,
7814558855,"ООО ""СК ""ПОТЕНЦИАЛ""",САНКТ-ПЕТЕРБУРГ,"197375, САНКТ-ПЕТЕРБУРГ, РЕПИЩЕВА, 14, АД",117507.0,256381.0,245058.0,75838.0,124197.0,5.693277847277183
7814562403,"ООО ""ЛГМ СТРОЙ""",САНКТ-ПЕТЕРБУРГ,"197341, САНКТ-ПЕТЕРБУРГ, АФОНСКАЯ, 2, А, 2-Н ОФИС 3-217",-276.0,11.0,668.0,14338.0,19277.0,7084.420289855072
7814567850,"ООО ""СЕВЕРСПЕЦСТРОЙ""",МУРМАНСКАЯ,"184381, МУРМАНСКАЯ, КОЛЬСКИЙ, КОЛА, ПРИВОКЗАЛЬНАЯ, 6, А, 10",102.0,354.0,644.0,-3324.0,,
7814578361,"ООО ""ГИДРА""",ЛЕНИНГРАДСКАЯ,"188356, ЛЕНИНГРАДСКАЯ, ГАТЧИНСКИЙ, РОЖДЕСТВЕНО, СРЕДНЯЯ, 19",687.0,507.0,,,,
7814604734,"ООО ""ШТАНДАРТ""",САНКТ-ПЕТЕРБУРГ,"197374, САНКТ-ПЕТЕРБУРГ, БЕГОВАЯ, 3, А, 13-Н ОФИС 16",4113.0,10221.0,40026.0,,,
7814608030,"ООО ""А КОНСТРАКШН""",САНКТ-ПЕТЕРБУРГ,"197183, САНКТ-ПЕТЕРБУРГ, ПОЛЕВАЯ САБИРОВСКАЯ, 1/11, А, 3-Н ОФИС 4Б",1111.0,1942.0,-9922.0,-30414.0,-46309.0,-4268.226822682269
7814610826,"ООО ""АС""",САНКТ-ПЕТЕРБУРГ,"190020, САНКТ-ПЕТЕРБУРГ, БУМАЖНАЯ, 16, 3, 424/4-В",2014.0,9034.0,16951.0,,,
7814613827,"ООО ""ССМ ТЕХ""",ЛЕНИНГРАДСКАЯ,"188300, ЛЕНИНГРАДСКАЯ, ГАТЧИНСКИЙ, ГАТЧИНА, 7 АРМИИ, 22А, 16/5",,1877.0,,-659.0,0.0,
7814613908,"ООО ""М-КАПИТАЛ""",САНКТ-ПЕТЕРБУРГ,"196247, САНКТ-ПЕТЕРБУРГ, ЛЕНИНСКИЙ, 160, А, 534",695.0,725.0,,,,
7814614002,"ООО ""ПЕТЕРГОФСКОЕ""",САНКТ-ПЕТЕРБУРГ,"197342, САНКТ-ПЕТЕРБУРГ, БЕЛООСТРОВСКАЯ, 20, Б, 24-Н, ОФ. 65Г",181079.0,-71005.0,13182.0,-3811.0,604.0,-99.66644392778844
7814617229,"ООО ""ЭСС СЗ""",САНКТ-ПЕТЕРБУРГ,"197348, САНКТ-ПЕТЕРБУРГ, БОГАТЫРСКИЙ, 18, 4 СТР13, 210",1013.0,6382.0,24721.0,6739.0,5059.0,399.4076999012833
7814619177,"ООО ""САНЛАЙН ПРОЕКТ""",САНКТ-ПЕТЕРБУРГ,"197374, САНКТ-ПЕТЕРБУРГ, СТАРОДЕРЕВЕНСКАЯ, 11, 2 ЛИТЕР А, 207",-7158.0,-10322.0,-34338.0,,,
7814627650,"ООО ""ИНТАЛИЯ""",ЛЕНИНГРАДСКАЯ,"188640, ЛЕНИНГРАДСКАЯ, ВСЕВОЛОЖСКИЙ, ВСЕВОЛОЖСК, ВСЕВОЛОЖСКИЙ, 17",8557.0,7075.0,7859.0,1464.0,1374.0,-83.94297066728994
7814640612,"ООО ""ИНКОМ СПБ""",САНКТ-ПЕТЕРБУРГ,"197110, САНКТ-ПЕТЕРБУРГ, БОЛЬШАЯ РАЗНОЧИННАЯ, 30, К, 1Н,4 ЭТАЖ",-7682.0,-17722.0,,,,
7814648869,"ООО ""МК ГРУПП""",САНКТ-ПЕТЕРБУРГ,"191015, САНКТ-ПЕТЕРБУРГ, ШПАЛЕРНАЯ, 54, В, 29Н",81.0,15.0,840.0,260.0,553.0,582.716049382716
7814662510,"ООО ""ПСК ПАРТНЕР""",САНКТ-ПЕТЕРБУРГ,"197342, САНКТ-ПЕТЕРБУРГ, ЛИСИЧАНСКАЯ, 6, А, 410",-394.0,-425.0,137.0,2970.0,1113.0,382.48730964467006
7814676249,"ООО ""КАЭС СПБ""",САНКТ-ПЕТЕРБУРГ,"198035, САНКТ-ПЕТЕРБУРГ, ДВИНСКАЯ, 10, 3, 12-Н",371.0,0.0,,,,
7814685412,"ООО ""ГРИГ И КО""",САНКТ-ПЕТЕРБУРГ,"196084, САНКТ-ПЕТЕРБУРГ, СМОЛЕНСКАЯ, 18, А, 187-Н",-1063.0,-397995.0,2013.0,556.0,0.0,100.0
7814686208,"ООО ""СТРОЙПРОДЖЕКТ""",САНКТ-ПЕТЕРБУРГ,"197374, САНКТ-ПЕТЕРБУРГ, СТАРОДЕРЕВЕНСКАЯ, 11, 2 ЛИТЕР А, №271",130.0,-86751.0,5896.0,,,
7814695280,"ООО ""СК ""ПРОМСВЕТ""",ВОЛОГОДСКАЯ,"162609, ВОЛОГОДСКАЯ, ЧЕРЕПОВЕЦ, ЛЮБЕЦКАЯ, 37, 30",3551.0,1386.0,1516.0,-16728.0,-1172.0,-133.00478738383555
7814709448,"ООО ""МСК""",САНКТ-ПЕТЕРБУРГ,"197374, САНКТ-ПЕТЕРБУРГ, МЕБЕЛЬНАЯ, 2, К, № 10",1800.0,2303.0,502.0,5664.0,1996.0,10.888888888888888
7814713356,"ООО ""АЛИСАРД""",САНКТ-ПЕТЕРБУРГ,"191119, САНКТ-ПЕТЕРБУРГ, СОЦИАЛИСТИЧЕСКАЯ, 21, 1, 288-Н",-10613.0,-7101.0,-2752.0,3055.0,-655.0,93.82832375388675
7814721170,"ООО ""ВСКГ""",САНКТ-ПЕТЕРБУРГ,"197375, САНКТ-ПЕТЕРБУРГ, МАКУЛАТУРНЫЙ, 4, Б, 36-3",830.0,445.0,686.0,320.0,1252.0,50.84337349397591
7814743826,"ООО ""ТРАССТРОЙ ВИТРАЖ""",САНКТ-ПЕТЕРБУРГ,"195197, САНКТ-ПЕТЕРБУРГ, ПОЛЮСТРОВСКИЙ, 28, 4",5249.0,8585.0,5361.0,2556.0,197.0,-96.24690417222328
7814751263,"ООО ""ССК СТАНДАРТ""",САНКТ-ПЕТЕРБУРГ,"197375, САНКТ-ПЕТЕРБУРГ, ВЕРБНАЯ, 27, А, 4Н",19439.0,4262.0,47545.0,-6025.0,-592.0,-103.04542414733268
7814759640,"ООО ""ССК ИНДУСТРИЯ""",САНКТ-ПЕТЕРБУРГ,"197375, САНКТ-ПЕТЕРБУРГ, ВЕРБНАЯ, 27, А, 4Н ОФ117",-5930.0,6727.0,57212.0,-8811.0,,
7814784124,"ООО ""КИПАРИС""",САНКТ-ПЕТЕРБУРГ,"195269, САНКТ-ПЕТЕРБУРГ, ПРОСВЕЩЕНИЯ, 75, А, 316",64500.0,-41604.0,-99.0,,,
7814789235,"ООО ""СК БРИКСТОУН""",САНКТ-ПЕТЕРБУРГ,"197341, САНКТ-ПЕТЕРБУРГ, КОЛОМЯЖСКИЙ, 19, 2, 6",28864.0,44227.0,7837.0,-17359.0,-5255.0,-118.20606984478937
7814812678,"ООО ""СТРОЙИМПЕРИЯ""",САНКТ-ПЕТЕРБУРГ,"197375, САНКТ-ПЕТЕРБУРГ, ВЕРБНАЯ, 27, А, 31-Н (№1)",,-6354.0,54633.0,-7521.0,11848.0,
7814813897,"ООО ""АЗИМУТ""",САНКТ-ПЕТЕРБУРГ,"197375, САНКТ-ПЕТЕРБУРГ, 1-Я УТИНАЯ, 28, А, 35-Н",,5.0,,,,
7815014022,"АО ""СГЭМ""",САНКТ-ПЕТЕРБУРГ,"191036, САНКТ-ПЕТЕРБУРГ, НЕВСКИЙ, 111/3, А, 31Н",0.0,-4237.0,-80.0,-5801.0,-3695.0,
7815022577,"ООО ""МАЯК""",ЛЕНИНГРАДСКАЯ,"188304, ЛЕНИНГРАДСКАЯ, ГАТЧИНСКИЙ, ГАТЧИНА, СТАНЦИОННАЯ, 7А",3275.0,2290.0,1480.0,2319.0,8810.0,169.00763358778624
7816020075,"ЗАО ""ИНТЕХСТАЛЬ""",САНКТ-ПЕТЕРБУРГ,"198097, САНКТ-ПЕТЕРБУРГ, СТАЧЕК, 28, А, 3Н",996.0,1831.0,2877.0,1248.0,4669.0,368.77510040160644
7816061297,"АО ""АКС""",САНКТ-ПЕТЕРБУРГ,"192102, САНКТ-ПЕТЕРБУРГ, ФУЧИКА, 4, К, 32 18Н",1077.0,444.0,565.0,11674.0,2542.0,136.02599814298978
7816095810,"ООО ""МОДУЛЬ""",САНКТ-ПЕТЕРБУРГ,"192236, САНКТ-ПЕТЕРБУРГ, СОФИЙСКАЯ, 8, 1",794.0,7055.0,46484.0,-29509.0,,
7816100958,"ООО""ШКИД""",САНКТ-ПЕТЕРБУРГ,"195277, САНКТ-ПЕТЕРБУРГ, ЧУГУННАЯ, 14, К",-11496.0,-455.0,0.0,,,
7816131635,"АО ""ПЕТРОС""",САНКТ-ПЕТЕРБУРГ,"192007, САНКТ-ПЕТЕРБУРГ, ЛИГОВСКИЙ, 200А, А, 7Н",9959.0,51712.0,204563.0,159967.0,120751.0,1112.4811728085149
7816141030,"ООО ""ПРОГРЕСС""",САНКТ-ПЕТЕРБУРГ,"199034, САНКТ-ПЕТЕРБУРГ, 13-Я В.О., 6-8, А, 49Н 50Н",1706.0,3864.0,5442.0,4636.0,3722.0,118.17116060961312
7816158771,"ООО ""ГРАДСТРОЙ""",САНКТ-ПЕТЕРБУРГ,"195277, САНКТ-ПЕТЕРБУРГ, БОЛЬШОЙ САМПСОНИЕВСКИЙ, 62, А, 2Н, ОФ. 213",4605.0,43077.0,8082.0,87416.0,768.0,-83.32247557003257
7816198118,"ООО ""АКВАТЕРН""",САНКТ-ПЕТЕРБУРГ,"196066, САНКТ-ПЕТЕРБУРГ, МОСКОВСКИЙ, 212, А, 8004",,-281.0,-94.0,,,
7816216511,"ООО ""СЕВЕР""",САНКТ-ПЕТЕРБУРГ,"193313, САНКТ-ПЕТЕРБУРГ, БОЛЬШЕВИКОВ, 7, 3, 48-Н, ОФИС 5",-3625.0,-7143.0,-4506.0,-1980.0,-799.0,77.95862068965516
7816235786,"ООО ""КАПИТЕЛЬ""",САНКТ-ПЕТЕРБУРГ,"194044, САНКТ-ПЕТЕРБУРГ, ВЫБОРГСКАЯ, 29, А, 311",5834.0,10216.0,35419.0,18724.0,21568.0,269.6948920123414
7816267971,"ООО ""УК ""СПРИНГАЛД""",САНКТ-ПЕТЕРБУРГ,"197022, САНКТ-ПЕТЕРБУРГ, ИНСТРУМЕНТАЛЬНАЯ, 3, В, 7-Н",-4310.0,-18163.0,1203.0,365.0,177.0,104.10672853828306
7816283211,"ООО ""УНР-12""",САНКТ-ПЕТЕРБУРГ,"192289, САНКТ-ПЕТЕРБУРГ, СОФИЙСКАЯ, 66, В, 109",10784.0,12048.0,24644.0,5754.0,3319.0,-69.2229228486647
7816300957,"АО СК ""КОМПАКТ""",САНКТ-ПЕТЕРБУРГ,"192102, САНКТ-ПЕТЕРБУРГ, ФУЧИКА, 4, Б, 4Н",46358.0,77648.0,219983.0,188588.0,250410.0,440.1656671987575
7816319041,"ООО ""ФОРТРЕСС""",МОСКВА,"115201, МОСКВА, КАШИРСКИЙ, 7, 1/1/3",1313.0,3471.0,7180.0,5849.0,14622.0,1013.6329017517136
7816401296,"ООО ""СТС""",САНКТ-ПЕТЕРБУРГ,"192007, САНКТ-ПЕТЕРБУРГ, ДНЕПРОПЕТРОВСКАЯ, 14, Б, 32",3769.0,3878.0,6050.0,11378.0,12719.0,237.4635181745821
7816447928,"ООО ""ЛЮКС КОМФОРТ""",САНКТ-ПЕТЕРБУРГ,"192241, САНКТ-ПЕТЕРБУРГ, ТУРКУ, 25, 1, 15",2.0,2.0,2.0,18.0,51.0,2450.0
7816476767,"ООО ""ОХРАНА""",САНКТ-ПЕТЕРБУРГ,"192102, САНКТ-ПЕТЕРБУРГ, ВОЛКОВСКИЙ, 146, А, 6-Н",14114.0,1616.0,1553.0,404.0,80.0,-99.43318690661755
7816481887,"ООО ""ГАБЕЛ ДЕВЕЛОПМЕНТ""",САНКТ-ПЕТЕРБУРГ,"191167, САНКТ-ПЕТЕРБУРГ, АЛЕКСАНДРА НЕВСКОГО, 9, З, 2-Н",19209.0,37407.0,16674.0,-4244.0,-7929.0,-141.27752615961268
7816511041,"ООО ""СК СЕТЬ ЭНЕРГО""",САНКТ-ПЕТЕРБУРГ,"198152, САНКТ-ПЕТЕРБУРГ, КРАСНОПУТИЛОВСКАЯ, 69, А, 18-Н",16698.0,10647.0,8945.0,103.0,-574.0,-103.43753742963229
7816561821,"ООО ""СТРОЙКОМПЛЕКТ""",САНКТ-ПЕТЕРБУРГ,"191119, САНКТ-ПЕТЕРБУРГ, БОРОВАЯ, 32, А, 22-Н, ЭТАЖ 3",41646.0,16497.0,-152370.0,-82244.0,,
7816581391,"ООО ""ЛЕНРЕМСТРОЙ""",САНКТ-ПЕТЕРБУРГ,"196158, САНКТ-ПЕТЕРБУРГ, ЮРИЯ ГАГАРИНА, 77, А, 19Н",759.0,3157.0,1036.0,1203.0,1395.0,83.79446640316206
7816581627,"ООО ""РАЗВИТИЕ""",САНКТ-ПЕТЕРБУРГ,"192289, САНКТ-ПЕТЕРБУРГ, СОФИЙСКАЯ, 66, В",20677.0,46668.0,18997.0,9510.0,17225.0,-16.69487836726798
7816595980,"ООО ""СТРОЙАЛЬФА-ГИПС""",ЛЕНИНГРАДСКАЯ,"188301, ЛЕНИНГРАДСКАЯ, ГАТЧИНСКИЙ, ГАТЧИНА, РЫСЕВА, 60, 27",27.0,3.0,18.0,2.0,-127097.0,-470829.62962962966
7816599374,"ООО ""ИНТЕХПРОМ""",САНКТ-ПЕТЕРБУРГ,"192007, САНКТ-ПЕТЕРБУРГ, ОБВОДНОГО КАНАЛА, 40, А, 11, 18-22",23341.0,28986.0,11702.0,24586.0,21007.0,-9.999571569341501
7816599670,"ООО ""РЕГИОНЭНЕРГОСТРОЙ""",САНКТ-ПЕТЕРБУРГ,"195196, САНКТ-ПЕТЕРБУРГ, ТАЛЛИНСКАЯ, 7, О, 1Н, ОФИС 315",3588.0,389.0,,,,
7816655540,"ООО ""БАЗИС ПРОФ""",САНКТ-ПЕТЕРБУРГ,"197198, САНКТ-ПЕТЕРБУРГ, МИРА, 3, А, 1-Н",393.0,,,,,
7816671990,"ООО ""РОСТЭНЕРГО""",САНКТ-ПЕТЕРБУРГ,"192007, САНКТ-ПЕТЕРБУРГ, ТАМБОВСКАЯ, 50, А, 1",1473.0,23154.0,23837.0,19213.0,-788.0,-153.49626612355735
7816672070,"ООО ""ГЕНПОДРЯДНАЯ КОМПАНИЯ БВИ""",САНКТ-ПЕТЕРБУРГ,"191167, САНКТ-ПЕТЕРБУРГ, АЛЕКСАНДРА НЕВСКОГО, 9, Г, 24Н-23(343)",5206.0,4547.0,14969.0,3780.0,83.0,-98.40568574721476
7816673540,"ООО ""ЭНЕРГОСЕТЬСТРОЙМОНТАЖ""",САНКТ-ПЕТЕРБУРГ,"196084, САНКТ-ПЕТЕРБУРГ, НОВО-РЫБИНСКАЯ, 19-21, А, 319",2287.0,-670.0,86.0,3472.0,-307.0,-113.4236991692173
7816720503,"ООО ""СК ""РЕЗУЛЬТАТ""",САНКТ-ПЕТЕРБУРГ,"196641, САНКТ-ПЕТЕРБУРГ, МЕТАЛЛОСТРОЙ, НА МЕТАЛЛОСТРОЙ, 5, АЕ, 1-Н",13662.0,6121.0,-1894.0,26177.0,,
7816733904,"ООО ""СТРОЙГРАД""",САНКТ-ПЕТЕРБУРГ,"192007, САНКТ-ПЕТЕРБУРГ, КУРСКАЯ, 21, А, 20-Н",,25.0,308.0,724.0,735.0,
7817012479,"ЗАО ""РИКЭЛ""",САНКТ-ПЕТЕРБУРГ,"191144, САНКТ-ПЕТЕРБУРГ, МОИСЕЕНКО, 16А, ЛИТ. А",-8247.0,192.0,1481.0,66.0,39.0,100.47289923608585
7817014691,"АО ""ТРЕСТ № 68""",САНКТ-ПЕТЕРБУРГ,"196641, САНКТ-ПЕТЕРБУРГ, МЕТАЛЛОСТРОЙ, ШКОЛЬНАЯ, 4",-77472.0,-104839.0,-87271.0,18790.0,156.0,100.2013630731103
7817014772,"ЗАО ""СУ-326""",САНКТ-ПЕТЕРБУРГ,"196650, САНКТ-ПЕТЕРБУРГ, КОЛПИНО, ФИНЛЯНДСКАЯ, 34",7254.0,-8436.0,-15750.0,-30383.0,28594.0,294.1825199889716
7817039368,"ООО ""СЗСК""",САНКТ-ПЕТЕРБУРГ,"196654, САНКТ-ПЕТЕРБУРГ, КОЛПИНО, ЖЕЛЕЗНОДОРОЖНАЯ, 9/2, А",-7438.0,-1570.0,140.0,388.0,3904.0,152.487227749395
7817044819,"ООО ""СК БАЛТ-СТРОЙ""",САНКТ-ПЕТЕРБУРГ,"197183, САНКТ-ПЕТЕРБУРГ, САБИРОВСКАЯ, 35, А",44864.0,-70269.0,9481.0,-15277.0,5394.0,-87.97699714693296
7817066450,"ООО ""БТС""",САНКТ-ПЕТЕРБУРГ,"196655, САНКТ-ПЕТЕРБУРГ, КОЛПИНО, АНИСИМОВА, 5, 5, 1-Н",5295.0,6105.0,4413.0,2311.0,1759.0,-66.77998111425873
7817086939,"ООО ""СТРОЙЭЛЕКТРО""",САНКТ-ПЕТЕРБУРГ,"196641, САНКТ-ПЕТЕРБУРГ, МЕТАЛЛОСТРОЙ, ШКОЛЬНАЯ, 16, А, 1Н",19318.0,3495.0,9381.0,11514.0,1731.0,-91.03944507713013
7817113501,"ООО ""СМК""",САНКТ-ПЕТЕРБУРГ,"196653, САНКТ-ПЕТЕРБУРГ, КОЛПИНО, ФИНЛЯНДСКАЯ, 9, 1, 1НС",10.0,209.0,664.0,1060.0,73.0,630.0
7817320716,"ООО ""СТАТУС""",ЛЕНИНГРАДСКАЯ,"187032, ЛЕНИНГРАДСКАЯ, ТОСНЕНСКИЙ, ТЕЛЬМАНА, 28А, 32.1",152.0,-25599.0,-917.0,82442.0,25954.0,16975.0
7817327091,"ООО ""НАВИКОН""",САНКТ-ПЕТЕРБУРГ,"196654, САНКТ-ПЕТЕРБУРГ, КОЛПИНО, ТРУДА, 2/9, А, 210",734.0,491.0,553.0,779.0,358.0,-51.22615803814714
